VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,duration_min,trip_speed_mph,tip_percentage,pickup_hour,pickup_period,PU_Borough,PU_Zone,PU_ServiceZone,DO_Borough,DO_Zone,DO_ServiceZone
2,2019-01-01 00:16:06,2019-01-01 00:20:00,1,0.86,1,N,229,141,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,3.9,13.23076923076923,25.2,0,Night,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2019-01-01 00:25:32,2019-01-01 00:46:25,1,3.59,1,N,140,151,1,16.0,0.5,0.5,3.46,0.0,0.3,22.71,,20.883333333333333,10.314445331205107,21.625,0,Night,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone
2,2019-01-01 00:47:39,2019-01-01 00:52:46,1,0.74,1,N,151,238,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,5.116666666666666,8.677524429967427,24.727272727272727,0,Night,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2019-01-01 00:55:38,2019-01-01 01:08:59,1,1.99,1,N,239,263,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34,,13.35,8.9438202247191,33.714285714285715,0,Night,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
2,2019-01-01 00:30:25,2019-01-01 00:43:08,1,1.73,1,N,114,164,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,12.716666666666667,8.162516382699868,22.736842105263158,0,Night,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2019-01-01 00:52:42,2019-01-01 01:00:35,1,0.96,1,N,186,246,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,7.883333333333334,7.306553911205074,0.0,0,Night,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
1,2019-01-01 00:07:39,2019-01-01 00:15:54,1,1.3,1,N,237,262,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,8.25,9.454545454545453,0.0,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
1,2019-01-01 00:16:24,2019-01-01 00:23:52,1,1.1,1,N,262,140,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1,,7.466666666666667,8.839285714285715,30.0,0,Night,Manhattan,Yorkville East,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
1,2019-01-01 00:25:51,2019-01-01 00:31:52,1,1.0,1,N,140,262,1,5.5,0.5,0.5,1.02,0.0,0.3,7.82,,6.016666666666667,9.97229916897507,18.545454545454547,0,Night,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
1,2019-01-01 00:57:36,2019-01-01 01:03:44,1,1.1,1,N,239,151,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,6.133333333333334,10.76086956521739,0.0,0,Night,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone
1,2019-01-01 00:16:14,2019-01-01 00:52:40,2,5.0,1,N,144,142,1,24.5,0.5,0.5,5.15,0.0,0.3,30.95,,36.43333333333333,8.234217749313816,21.02040816326531,0,Night,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
1,2019-01-01 00:57:39,2019-01-01 01:25:07,2,4.3,1,N,142,249,1,19.0,0.5,0.5,4.05,0.0,0.3,24.35,,27.466666666666665,9.393203883495147,21.31578947368421,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2019-01-01 00:10:27,2019-01-01 00:17:35,1,2.0,1,N,140,233,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,7.133333333333334,16.822429906542055,0.0,0,Night,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
1,2019-01-01 00:33:41,2019-01-01 00:51:41,1,3.5,1,N,237,224,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,,18.0,11.666666666666668,21.72413793103448,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone
1,2019-01-01 00:55:57,2019-01-01 01:03:55,2,1.4,1,N,137,164,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,7.966666666666667,10.543933054393305,0.0,0,Night,Manhattan,Kips Bay,Yellow Zone,Manhattan,Midtown South,Yellow Zone
1,2019-01-01 00:29:42,2019-01-01 00:31:38,3,0.4,1,N,74,74,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,1.9333333333333333,12.413793103448278,0.0,0,Night,Manhattan,East Harlem North,Boro Zone,Manhattan,East Harlem North,Boro Zone
1,2019-01-01 00:39:27,2019-01-01 00:55:13,2,5.6,1,N,74,235,1,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,15.766666666666667,21.3107822410148,0.0,0,Night,Manhattan,East Harlem North,Boro Zone,Bronx,University Heights/Morris Heights,Boro Zone
1,2019-01-01 00:29:18,2019-01-01 00:35:49,2,0.3,1,N,234,234,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,6.516666666666667,2.7621483375959075,18.181818181818183,0,Night,Manhattan,Union Sq,Yellow Zone,Manhattan,Union Sq,Yellow Zone
1,2019-01-01 00:44:26,2019-01-01 01:08:02,1,4.4,1,N,164,226,1,18.0,0.5,0.5,3.6,0.0,0.3,22.9,,23.6,11.186440677966102,20.0,0,Night,Manhattan,Midtown South,Yellow Zone,Queens,Sunnyside,Boro Zone
1,2019-01-01 00:18:48,2019-01-01 00:30:33,1,0.9,1,N,90,107,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,11.75,4.595744680851064,11.76470588235294,0,Night,Manhattan,Flatiron,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2019-01-01 00:33:35,2019-01-01 00:39:58,1,0.6,1,N,113,249,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,,6.383333333333334,5.639686684073107,24.545454545454547,0,Night,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2019-01-01 00:46:44,2019-01-01 00:55:53,1,1.1,1,N,249,107,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,,9.15,7.213114754098362,13.333333333333334,0,Night,Manhattan,West Village,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2019-01-01 00:58:04,2019-01-01 01:18:53,1,3.2,1,N,107,48,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,,20.816666666666666,9.223378702962371,21.73333333333333,0,Night,Manhattan,Gramercy,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2019-01-01 00:09:35,2019-01-01 00:27:27,3,2.06,1,N,148,90,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,17.866666666666667,6.9179104477611935,0.0,0,Night,Manhattan,Lower East Side,Yellow Zone,Manhattan,Flatiron,Yellow Zone
2,2019-01-01 00:42:08,2019-01-01 00:57:03,3,3.7,1,N,107,263,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,,14.916666666666666,14.882681564245813,21.925925925925927,0,Night,Manhattan,Gramercy,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
2,2019-01-01 00:59:38,2019-01-01 01:14:41,4,5.2,1,N,262,79,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,,15.05,20.730897009966778,21.529411764705884,0,Night,Manhattan,Yorkville East,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2019-01-01 00:12:21,2019-01-01 00:18:03,5,0.93,1,N,114,113,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49,,5.7,9.789473684210527,36.5,0,Night,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
2,2019-01-01 00:21:25,2019-01-01 00:31:44,5,0.98,1,N,113,107,1,8.0,0.5,0.5,2.79,0.0,0.3,12.09,,10.316666666666666,5.699515347334411,34.875,0,Night,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Gramercy,Yellow Zone
2,2019-01-01 00:39:09,2019-01-01 00:54:25,5,1.66,1,N,234,161,1,10.5,0.5,0.5,2.95,0.0,0.3,14.75,,15.266666666666667,6.524017467248907,28.095238095238095,0,Night,Manhattan,Union Sq,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
2,2019-01-01 00:49:37,2019-01-01 01:09:33,1,5.87,1,N,166,233,1,20.0,0.5,0.5,1.0,0.0,0.3,22.3,,19.933333333333334,17.668896321070232,5.0,0,Night,Manhattan,Morningside Heights,Boro Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
2,2019-01-01 00:06:45,2019-01-01 00:20:23,1,3.5,1,N,239,74,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,13.633333333333333,15.403422982885086,0.0,0,Night,Manhattan,Upper West Side South,Yellow Zone,Manhattan,East Harlem North,Boro Zone
2,2019-01-01 00:25:53,2019-01-01 00:48:10,1,5.96,1,N,75,113,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,,22.283333333333335,16.047868362004486,0.0,0,Night,Manhattan,East Harlem South,Boro Zone,Manhattan,Greenwich Village North,Yellow Zone
2,2019-01-01 00:50:04,2019-01-01 01:12:40,1,4.38,1,N,113,49,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,,22.6,11.628318584070795,21.444444444444443,0,Night,Manhattan,Greenwich Village North,Yellow Zone,Brooklyn,Clinton Hill,Boro Zone
2,2019-01-01 00:29:21,2019-01-01 00:43:19,1,5.34,1,N,107,33,1,17.0,0.5,0.5,1.0,0.0,0.3,19.3,,13.966666666666667,22.94033412887828,5.88235294117647,0,Night,Manhattan,Gramercy,Yellow Zone,Brooklyn,Brooklyn Heights,Boro Zone
2,2019-01-01 00:51:35,2019-01-01 00:59:32,3,2.36,1,N,33,66,1,9.0,0.5,0.5,3.09,0.0,0.3,15.34,,7.95,17.81132075471698,34.333333333333336,0,Night,Brooklyn,Brooklyn Heights,Boro Zone,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2019-01-01 00:26:42,2019-01-01 00:39:14,1,3.09,1,N,80,114,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,12.533333333333333,14.792553191489363,22.166666666666668,0,Night,Brooklyn,East Williamsburg,Boro Zone,Manhattan,Greenwich Village South,Yellow Zone
2,2019-01-01 00:42:36,2019-01-01 00:51:41,1,0.93,1,N,113,249,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,9.083333333333334,6.143119266055045,23.466666666666665,0,Night,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2019-01-01 00:56:05,2019-01-01 01:34:19,1,12.28,1,N,90,180,1,39.0,0.5,0.5,11.52,5.76,0.3,57.58,,38.233333333333334,19.271142109851784,29.538461538461537,0,Night,Manhattan,Flatiron,Yellow Zone,Queens,Ozone Park,Boro Zone
1,2019-01-01 00:36:07,2019-01-01 01:13:34,3,6.2,1,N,144,238,1,26.5,0.5,0.5,1.0,0.0,0.3,28.8,,37.45,9.933244325767689,3.7735849056603774,0,Night,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2019-01-01 00:31:08,2019-01-01 00:36:19,1,0.48,1,N,107,107,1,5.0,0.5,0.5,5.0,0.0,0.3,11.3,,5.183333333333334,5.556270096463022,100.0,0,Night,Manhattan,Gramercy,Yellow Zone,Manhattan,Gramercy,Yellow Zone
2,2019-01-01 00:43:56,2019-01-01 00:51:19,1,0.93,1,N,170,233,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,7.383333333333334,7.557562076749436,24.000000000000004,0,Night,Manhattan,Murray Hill,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
2,2019-01-01 00:54:08,2019-01-01 01:05:28,1,2.2,1,N,162,262,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,11.333333333333334,11.647058823529411,22.599999999999998,0,Night,Manhattan,Midtown East,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
1,2019-01-01 00:04:20,2019-01-01 00:07:40,2,0.5,1,N,144,148,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,3.3333333333333335,9.0,25.555555555555554,0,Night,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Lower East Side,Yellow Zone
2,2019-01-01 00:34:34,2019-01-01 00:42:36,1,1.56,1,N,237,262,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,8.033333333333333,11.651452282157676,0.0,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2019-01-01 00:45:26,2019-01-01 00:58:08,1,2.54,1,N,262,143,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,,12.7,12.000000000000002,22.363636363636363,0,Night,Manhattan,Yorkville East,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2019-01-01 00:24:20,2019-01-01 00:38:31,2,3.12,1,N,142,170,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,14.183333333333334,13.198589894242067,22.166666666666668,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2019-01-01 00:39:49,2019-01-01 00:58:21,1,3.88,1,N,170,229,1,15.5,0.5,0.5,4.2,0.0,0.3,21.0,,18.533333333333335,12.561151079136689,27.09677419354839,0,Night,Manhattan,Murray Hill,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2019-01-01 00:27:14,2019-01-01 00:39:58,1,2.87,1,N,74,151,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,12.733333333333333,13.523560209424085,0.0,0,Night,Manhattan,East Harlem North,Boro Zone,Manhattan,Manhattan Valley,Yellow Zone
2,2019-01-01 00:48:33,2019-01-01 00:57:41,1,1.76,1,N,151,239,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74,,9.133333333333333,11.56204379562044,34.588235294117645,0,Night,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
2,2019-01-01 00:18:36,2019-01-01 00:28:11,1,2.68,1,N,162,43,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12,,9.583333333333334,16.77913043478261,28.199999999999996,0,Night,Manhattan,Midtown East,Yellow Zone,Manhattan,Central Park,Yellow Zone
2,2019-01-01 00:57:11,2019-01-01 01:05:12,1,1.97,1,N,162,263,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,8.016666666666667,14.744282744282742,23.058823529411764,0,Night,Manhattan,Midtown East,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
2,2018-12-31 23:56:57,2019-01-01 00:30:30,1,6.1,1,N,239,158,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,,33.55,10.90909090909091,21.04,23,Night,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone
2,2019-01-01 00:31:17,2019-01-01 00:45:41,1,3.92,1,N,158,87,1,14.0,0.5,0.5,2.0,0.0,0.3,17.3,,14.4,16.333333333333332,14.285714285714285,0,Night,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Financial District North,Yellow Zone
2,2019-01-01 00:47:18,2019-01-01 01:06:01,1,7.25,1,N,87,263,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,,18.716666666666665,23.2413178984862,21.155555555555555,0,Night,Manhattan,Financial District North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
2,2019-01-01 00:13:57,2019-01-01 00:42:07,1,7.49,1,N,249,75,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,,28.166666666666668,15.955029585798817,21.0,0,Night,Manhattan,West Village,Yellow Zone,Manhattan,East Harlem South,Boro Zone
2,2019-01-01 00:51:12,2019-01-01 01:10:52,1,8.43,1,N,237,33,1,25.0,0.5,0.5,5.7,0.0,0.3,32.0,,19.666666666666668,25.71864406779661,22.8,0,Night,Manhattan,Upper East Side South,Yellow Zone,Brooklyn,Brooklyn Heights,Boro Zone
1,2019-01-01 00:39:58,2019-01-01 00:58:58,2,8.9,1,N,138,224,1,26.0,0.5,0.5,8.25,5.76,0.3,41.31,,19.0,28.10526315789474,31.73076923076923,0,Night,Queens,LaGuardia Airport,Airports,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone
2,2019-01-01 00:04:06,2019-01-01 00:17:02,4,2.62,1,N,238,237,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,12.933333333333334,12.154639175257733,22.26086956521739,0,Night,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
2,2019-01-01 00:26:47,2019-01-01 00:30:30,5,0.35,1,N,236,236,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,3.716666666666667,5.650224215246636,25.77777777777778,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2019-01-01 00:39:22,2019-01-01 00:59:10,6,4.58,1,N,142,7,1,17.0,0.5,0.5,2.74,0.0,0.3,21.04,,19.8,13.878787878787879,16.117647058823533,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Queens,Astoria,Boro Zone
2,2019-01-01 00:13:53,2019-01-01 00:20:01,1,1.2,1,N,151,239,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,6.133333333333334,11.739130434782608,0.0,0,Night,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
2,2019-01-01 00:25:56,2019-01-01 00:34:49,1,1.55,1,N,239,50,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,8.883333333333333,10.469043151969982,0.0,0,Night,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Clinton West,Yellow Zone
2,2019-01-01 00:36:14,2019-01-01 00:58:02,1,4.75,1,N,50,112,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,21.8,13.073394495412844,0.0,0,Night,Manhattan,Clinton West,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
1,2019-01-01 00:30:20,2019-01-01 00:35:21,3,0.4,1,N,43,161,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,5.016666666666667,4.78405315614618,0.0,0,Night,Manhattan,Central Park,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
1,2019-01-01 00:43:06,2019-01-01 01:08:54,3,2.4,1,N,43,113,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,,25.8,5.5813953488372094,21.515151515151516,0,Night,Manhattan,Central Park,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
1,2019-01-01 00:02:30,2019-01-01 00:23:12,2,5.9,1,N,236,158,1,20.0,0.5,0.5,6.35,0.0,0.3,27.65,,20.7,17.10144927536232,31.75,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone
1,2019-01-01 00:26:12,2019-01-01 00:53:12,3,2.7,1,N,249,48,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55,,27.0,6.0,21.428571428571427,0,Night,Manhattan,West Village,Yellow Zone,Manhattan,Clinton East,Yellow Zone
1,2019-01-01 00:55:49,2019-01-01 01:14:32,3,3.2,1,N,48,249,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,,18.716666666666665,10.258236865538738,21.72413793103448,0,Night,Manhattan,Clinton East,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2019-01-01 00:22:50,2019-01-01 00:36:20,1,2.4,1,N,45,4,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,,13.5,10.666666666666666,22.17391304347826,0,Night,Manhattan,Chinatown,Yellow Zone,Manhattan,Alphabet City,Yellow Zone
1,2019-01-01 00:51:08,2019-01-01 01:02:49,1,1.7,1,N,90,79,1,9.0,0.5,0.5,3.05,0.0,0.3,13.35,,11.683333333333334,8.730385164051356,33.888888888888886,0,Night,Manhattan,Flatiron,Yellow Zone,Manhattan,East Village,Yellow Zone
1,2019-01-01 00:23:47,2019-01-01 00:35:19,1,0.7,1,N,264,264,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,11.533333333333333,3.6416184971098264,0.0,0,Night,Unknown,,,Unknown,,
1,2019-01-01 00:36:29,2019-01-01 01:22:12,4,12.0,1,N,264,264,2,40.5,0.0,0.5,0.0,0.0,0.3,41.3,,45.71666666666667,15.749179730222385,0.0,0,Night,Unknown,,,Unknown,,
1,2019-01-01 00:23:05,2019-01-01 00:36:48,2,4.5,1,N,141,42,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55,,13.716666666666667,19.68408262454435,21.666666666666668,0,Night,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Central Harlem North,Boro Zone
1,2019-01-01 00:39:58,2019-01-01 00:52:01,3,2.5,1,N,42,151,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,12.05,12.448132780082988,0.0,0,Night,Manhattan,Central Harlem North,Boro Zone,Manhattan,Manhattan Valley,Yellow Zone
1,2019-01-01 00:58:45,2019-01-01 01:12:23,2,2.6,1,N,151,142,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,,13.633333333333333,11.442542787286065,22.083333333333332,0,Night,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
1,2019-01-01 00:20:10,2019-01-01 00:31:30,1,4.9,1,N,231,162,1,15.5,0.5,0.5,1.11,0.0,0.3,17.91,,11.333333333333334,25.941176470588236,7.161290322580646,0,Night,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,Midtown East,Yellow Zone
1,2019-01-01 00:37:44,2019-01-01 00:56:28,1,2.1,1,N,162,186,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,18.733333333333334,6.725978647686833,0.0,0,Night,Manhattan,Midtown East,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
1,2019-01-01 00:58:43,2019-01-01 01:09:24,1,1.3,1,N,186,114,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,,10.683333333333334,7.301092043681748,23.125,0,Night,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
1,2019-01-01 00:12:45,2019-01-01 00:24:44,2,1.5,1,N,229,170,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,11.983333333333333,7.510431154381085,22.777777777777775,0,Night,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
1,2019-01-01 00:45:12,2019-01-01 00:49:22,2,1.1,1,N,229,141,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8,,4.166666666666667,15.84,36.36363636363637,0,Night,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
1,2019-01-01 00:52:42,2019-01-01 00:55:28,1,0.9,1,N,141,263,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,2.7666666666666666,19.518072289156628,0.0,0,Night,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
1,2019-01-01 00:59:17,2019-01-01 01:02:05,2,0.5,1,N,263,263,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,,2.8,10.714285714285715,26.25,0,Night,Manhattan,Yorkville West,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
1,2019-01-01 00:23:03,2019-01-01 00:33:29,1,0.8,1,N,234,68,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,,10.433333333333334,4.600638977635783,23.125,0,Night,Manhattan,Union Sq,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
1,2019-01-01 00:35:12,2019-01-01 00:42:43,1,0.9,1,N,68,249,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,7.516666666666667,7.184035476718404,0.0,0,Night,Manhattan,East Chelsea,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2019-01-01 00:46:13,2019-01-01 00:59:14,1,1.4,1,N,114,68,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,,13.016666666666667,6.45326504481434,22.5,0,Night,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
1,2019-01-01 00:50:25,2019-01-01 00:57:39,2,1.3,1,N,237,229,1,7.0,0.5,0.5,2.45,0.0,0.3,10.75,,7.233333333333333,10.783410138248849,35.0,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2019-01-01 00:10:43,2019-01-01 00:14:50,2,0.7,1,N,236,140,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,4.116666666666666,10.20242914979757,0.0,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
1,2019-01-01 00:17:34,2019-01-01 00:21:11,1,0.4,1,N,141,141,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,3.6166666666666667,6.63594470046083,0.0,0,Night,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
1,2019-01-01 00:26:15,2019-01-01 00:30:47,1,1.1,1,N,236,237,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,4.533333333333333,14.558823529411766,18.181818181818183,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
1,2019-01-01 00:33:29,2019-01-01 00:39:19,2,1.6,1,N,237,238,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,5.833333333333333,16.45714285714286,23.57142857142857,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
1,2019-01-01 00:41:53,2019-01-01 00:48:44,1,1.6,1,N,239,48,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,6.85,14.014598540145986,0.0,0,Night,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Clinton East,Yellow Zone
1,2019-01-01 00:50:34,2019-01-01 01:29:31,2,8.1,1,N,48,106,1,31.0,0.5,0.5,7.6,5.76,0.3,45.66,,38.95,12.477535301668805,24.516129032258064,0,Night,Manhattan,Clinton East,Yellow Zone,Brooklyn,Gowanus,Boro Zone
1,2019-01-01 00:14:35,2019-01-01 00:22:54,1,1.9,1,N,33,40,1,8.0,0.5,0.5,1.4,0.0,0.3,10.7,,8.316666666666666,13.707414829659319,17.5,0,Night,Brooklyn,Brooklyn Heights,Boro Zone,Brooklyn,Carroll Gardens,Boro Zone
1,2019-01-01 00:31:02,2019-01-01 00:43:51,1,1.4,1,N,25,189,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,,12.816666666666666,6.553966189856957,21.052631578947366,0,Night,Brooklyn,Boerum Hill,Boro Zone,Brooklyn,Prospect Heights,Boro Zone
2,2019-01-01 00:21:19,2019-01-01 00:26:08,1,0.65,1,N,229,237,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,,4.816666666666666,8.09688581314879,30.909090909090907,0,Night,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
2,2019-01-01 00:31:28,2019-01-01 00:51:07,1,2.1,1,N,162,48,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,,19.65,6.412213740458016,22.0,0,Night,Manhattan,Midtown East,Yellow Zone,Manhattan,Clinton East,Yellow Zone
