VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-01-01 00:42:12,2019-01-01 00:56:55,1,2.59,1,N,79,162,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
2,2019-01-01 00:35:41,2019-01-01 01:07:32,1,4.59,1,N,234,263,1,21.5,0.5,0.5,5.7,0,0.3,28.5,
1,2019-01-01 00:01:16,2019-01-01 00:09:52,1,1.50,1,N,89,85,2,8,0.5,0.5,0,0,0.3,9.3,
1,2019-01-01 00:32:11,2019-01-01 00:58:55,1,12.80,1,N,13,119,2,36,0.5,0.5,0,0,0.3,37.3,
1,2019-01-01 00:34:07,2019-01-01 00:47:46,2,2.60,1,N,161,263,1,11.5,0.5,0.5,2.55,0,0.3,15.35,
1,2019-01-01 00:51:53,2019-01-01 01:05:33,1,3.20,1,N,263,107,1,12,0.5,0.5,2.65,0,0.3,15.95,
2,2019-01-01 00:19:28,2019-01-01 00:25:32,1,.78,1,N,249,114,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:26:51,2019-01-01 00:57:29,1,6.16,1,N,114,75,2,23,0.5,0.5,0,0,0.3,24.3,
1,2019-01-01 00:22:49,2019-01-01 00:56:53,2,12.10,1,N,138,50,1,37,0.5,0.5,4.98,11.52,0.3,54.8,
1,2019-01-01 00:57:46,2019-01-01 01:03:28,2,.80,1,N,50,48,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:10:16,2019-01-01 00:14:31,1,.72,1,N,238,238,1,5,0.5,0.5,1.58,0,0.3,7.88,
2,2019-01-01 00:17:08,2019-01-01 00:23:47,1,1.21,1,N,238,236,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,2019-01-01 00:25:30,2019-01-01 00:28:59,1,.66,1,N,236,236,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,2019-01-01 00:34:36,2019-01-01 00:44:20,1,2.22,1,N,236,170,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 00:11:54,2019-01-01 00:19:15,2,1.88,1,N,114,87,1,8,0.5,0.5,2.32,0,0.3,11.62,
2,2019-01-01 00:21:58,2019-01-02 00:19:15,1,5.16,1,N,88,170,2,16.5,0.5,0.5,0,0,0.3,17.8,
2,2019-01-01 00:55:11,2019-01-01 00:57:01,1,.11,1,N,161,230,2,3,0.5,0.5,0,0,0.3,4.3,
1,2019-01-01 00:02:36,2019-01-01 00:16:08,2,1.40,1,N,164,246,1,10,0.5,0.5,2.25,0,0.3,13.55,
1,2019-01-01 00:39:57,2019-01-01 00:45:57,1,.80,1,N,249,125,1,6,0.5,0.5,1.83,0,0.3,9.13,
1,2019-01-01 00:50:05,2019-01-01 00:56:37,1,.90,1,N,211,231,1,6,0.5,0.5,1.8,0,0.3,9.1,
1,2019-01-01 00:57:44,2019-01-01 01:07:14,2,2.10,1,N,231,234,1,9,0.5,0.5,2.05,0,0.3,12.35,
2,2019-01-01 00:24:34,2019-01-01 00:36:06,1,1.87,1,N,107,114,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,2019-01-01 00:38:48,2019-01-01 00:57:16,1,3.05,1,N,114,162,1,14,0.5,0.5,1.53,0,0.3,16.83,
2,2019-01-01 00:13:37,2019-01-01 00:20:57,5,1.19,1,N,249,79,1,6.5,0.5,0.5,1,0,0.3,8.8,
2,2019-01-01 00:24:21,2019-01-01 00:42:42,4,4.79,1,N,114,263,1,16.5,0.5,0.5,3.56,0,0.3,21.36,
2,2019-01-01 00:44:41,2019-01-01 00:54:28,6,1.88,1,N,263,229,2,9,0.5,0.5,0,0,0.3,10.3,
1,2019-01-01 00:05:40,2019-01-01 00:35:56,1,2.30,1,N,162,186,1,18.5,0.5,0.5,3.96,0,0.3,23.76,
1,2019-01-01 00:35:52,2019-01-01 00:44:10,1,3.00,1,N,162,75,2,10,0.5,0.5,0,0,0.3,11.3,
1,2019-01-01 00:48:01,2019-01-01 00:50:40,0,.50,1,N,236,75,1,4,0.5,0.5,1.3,0,0.3,6.6,
1,2019-01-01 00:57:32,2019-01-01 01:07:28,0,2.00,1,N,43,233,2,9,0.5,0.5,0,0,0.3,10.3,
1,2019-01-01 00:30:58,2019-01-01 00:39:50,2,1.90,1,N,162,140,2,9,0.5,0.5,0,0,0.3,10.3,
1,2019-01-01 00:43:28,2019-01-01 00:48:59,2,1.50,1,N,262,238,1,7,0.5,0.5,2.05,0,0.3,10.35,
1,2019-01-01 00:52:03,2019-01-01 01:06:49,2,7.90,1,N,238,220,1,23.5,0.5,0.5,6.85,2.64,0.3,34.29,
2,2019-01-01 00:17:29,2019-01-01 00:25:13,1,2.02,1,N,163,236,2,8,0.5,0.5,0,0,0.3,9.3,
2,2019-01-01 00:28:04,2019-01-01 00:37:43,1,2.71,1,N,43,74,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,2019-01-01 00:44:44,2019-01-01 00:54:45,1,2.07,1,N,236,142,1,10,0.5,0.5,2.03,0,0.3,13.33,
1,2019-01-01 00:18:14,2019-01-01 00:19:25,1,.10,1,N,90,68,2,2.5,0.5,0.5,0,0,0.3,3.8,
1,2019-01-01 00:42:49,2019-01-01 01:04:55,1,4.00,1,N,107,239,1,16.5,0.5,0.5,4.45,0,0.3,22.25,
1,2019-01-01 00:54:14,2019-01-01 01:03:45,0,2.10,1,N,170,141,2,9,0.5,0.5,0,0,0.3,10.3,
2,2019-01-01 00:04:27,2019-01-01 00:21:31,2,1.79,1,N,144,249,1,11.5,0.5,0.5,3.2,0,0.3,16,
2,2019-01-01 00:27:49,2019-01-01 00:36:02,2,1.44,1,N,249,231,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,2019-01-01 00:37:51,2019-01-01 00:41:48,2,1.09,1,N,231,249,1,5.5,0.5,0.5,2.04,0,0.3,8.84,
2,2019-01-01 00:44:49,2019-01-01 01:06:26,2,2.60,1,N,249,246,1,15,0.5,0.5,3.26,0,0.3,19.56,
1,2019-01-01 00:29:22,2019-01-01 00:36:32,2,.00,1,N,114,234,1,7,0.5,0.5,1.65,0,0.3,9.95,
1,2019-01-01 00:44:30,2019-01-01 00:51:31,4,.00,1,N,234,170,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,2019-01-01 00:54:06,2019-01-01 01:03:44,1,.00,1,N,170,162,2,8,0.5,0.5,0,0,0.3,9.3,
1,2019-01-01 00:21:37,2019-01-01 00:44:06,2,3.10,1,N,144,170,2,16,0.5,0.5,0,0,0.3,17.3,
1,2019-01-01 00:46:49,2019-01-01 00:56:48,3,1.50,1,N,264,161,2,8.5,0.5,0.5,0,0,0.3,9.8,
1,2019-01-01 00:58:26,2019-01-01 01:07:45,1,1.10,1,N,161,233,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
4,2019-01-01 00:07:31,2019-01-01 00:11:35,1,.73,1,N,79,4,2,5,0.5,0.5,0,0,0.3,6.3,
4,2019-01-01 00:15:16,2019-01-01 00:31:52,1,2.75,1,N,79,87,2,12.5,0.5,0.5,0,0,0.3,13.8,
4,2019-01-01 00:32:45,2019-01-01 00:44:57,1,3.38,1,N,87,79,1,12.5,0.5,0.5,2,0,0.3,15.8,
4,2019-01-01 00:47:59,2019-01-01 00:56:14,1,1.44,1,N,79,137,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,2019-01-01 00:22:39,2019-01-01 00:29:02,2,1.50,1,N,264,236,2,7,0.5,0.5,0,0,0.3,8.3,
1,2019-01-01 00:31:16,2019-01-01 00:35:17,2,.60,1,N,236,263,2,5,0.5,0.5,0,0,0.3,6.3,
1,2019-01-01 00:47:37,2019-01-01 00:57:01,2,2.20,1,N,263,161,1,9,0.5,0.5,1.55,0,0.3,11.85,
1,2019-01-01 00:59:06,2019-01-01 01:08:06,2,1.10,1,N,264,162,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,2019-01-01 00:18:21,2019-01-01 00:32:45,1,3.90,1,N,234,33,1,14,0.5,0.5,2,0,0.3,17.3,
1,2019-01-01 00:33:58,2019-01-01 01:00:43,1,4.60,1,Y,33,17,1,20,0.5,0.5,2,0,0.3,23.3,
2,2019-01-01 00:27:10,2019-01-01 00:46:48,5,3.43,1,N,234,236,1,15,0.5,0.5,3.26,0,0.3,19.56,
2,2019-01-01 00:49:14,2019-01-01 00:54:55,5,1.26,1,N,237,43,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
2,2019-01-01 00:57:43,2019-01-01 01:03:32,5,.82,1,N,236,263,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:46:04,2019-01-01 00:54:06,1,1.44,1,N,237,233,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,2019-01-01 00:20:04,2019-01-01 00:23:27,1,.72,1,N,25,33,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,2019-01-01 00:30:10,2019-01-01 00:48:24,1,3.94,1,N,65,234,2,16.5,0.5,0.5,0,0,0.3,17.8,
2,2019-01-01 00:51:00,2019-01-01 01:00:50,1,1.47,1,N,234,68,1,8.5,0.5,0.5,1,0,0.3,10.8,
1,2019-01-01 00:15:14,2019-01-01 00:24:51,4,.70,1,N,264,264,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,2019-01-01 00:28:11,2019-01-01 00:41:31,2,1.40,1,N,264,264,1,10,0.5,0.5,2.25,0,0.3,13.55,
1,2019-01-01 00:44:34,2019-01-01 00:49:38,1,1.70,1,N,264,264,2,7,0.5,0.5,0,0,0.3,8.3,
1,2019-01-01 00:53:55,2019-01-01 01:04:25,1,2.80,1,Y,264,264,2,10.5,0.5,0.5,0,0,0.3,11.8,
1,2019-01-01 00:14:43,2019-01-01 00:48:29,1,1.70,1,N,48,170,1,19.5,0.5,0.5,0,0,0.3,20.8,
1,2019-01-01 00:52:28,2019-01-01 00:56:20,1,.50,1,N,234,107,1,4.5,0.5,0.5,1.15,0,0.3,6.95,
1,2019-01-01 00:57:33,2019-01-01 01:08:49,1,1.20,1,N,107,137,1,8.5,0.5,0.5,2.9,0,0.3,12.7,
2,2019-01-01 00:30:46,2019-01-01 00:59:10,1,6.20,1,N,234,202,2,22.5,0.5,0.5,0,0,0.3,23.8,
2,2019-01-01 00:35:44,2019-01-01 00:35:48,1,.00,5,N,244,244,1,7,0,0,0,0,0.3,7.3,
2,2019-01-01 00:53:07,2019-01-01 01:10:21,3,5.43,1,N,42,167,2,18.5,0.5,0.5,0,0,0.3,19.8,
2,2019-01-01 00:07:28,2019-01-01 00:17:09,1,2.85,1,N,249,246,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,2019-01-01 00:48:46,2019-01-01 01:02:26,1,.81,1,N,68,246,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,2019-01-01 00:30:13,2019-01-01 00:59:27,5,4.05,1,N,211,48,1,20.5,0.5,0.5,3.27,0,0.3,25.07,
1,2019-01-01 00:31:48,2019-01-01 00:48:14,1,1.90,1,N,170,237,1,11.5,0.5,0.5,1.92,0,0.3,14.72,
1,2019-01-01 00:56:52,2019-01-01 01:15:09,3,3.40,1,N,68,238,1,14.5,0.5,0.5,3.16,0,0.3,18.96,
2,2019-01-01 00:27:06,2019-01-01 00:34:10,1,.52,1,N,113,234,1,6,0.5,0.5,0.1,0,0.3,7.4,
2,2019-01-01 01:01:56,2019-01-01 01:20:46,1,2.89,1,N,186,238,1,14,0.5,0.5,2,0,0.3,17.3,
2,2019-01-01 00:23:29,2019-01-01 00:27:56,2,.58,1,N,114,158,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,2019-01-01 00:29:46,2019-01-01 00:47:45,2,2.09,1,N,249,137,2,12.5,0.5,0.5,0,0,0.3,13.8,
2,2019-01-01 00:50:18,2019-01-01 01:04:11,2,3.16,1,N,137,263,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,2019-01-01 00:13:20,2019-01-01 00:28:50,3,2.90,1,N,264,264,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,2019-01-01 00:32:31,2019-01-01 00:43:18,1,3.80,1,N,264,264,2,13,0.5,0.5,0,0,0.3,14.3,
1,2019-01-01 00:45:36,2019-01-01 00:57:23,1,2.70,1,N,264,264,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,2019-01-01 00:03:08,2019-01-01 00:10:37,1,.91,1,N,158,114,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,2019-01-01 00:18:31,2019-01-01 00:36:47,1,7.70,1,N,144,263,1,24,0.5,0.5,5.06,0,0.3,30.36,
2,2019-01-01 00:48:49,2019-01-01 01:00:47,1,2.89,1,N,140,74,2,11.5,0.5,0.5,0,0,0.3,12.8,
1,2019-01-01 00:11:51,2019-01-01 00:12:52,1,5.70,1,N,249,249,3,3,0.5,0.5,0,0,0.3,4.3,
1,2019-01-01 00:46:29,2019-01-01 00:48:25,1,5.70,1,N,68,100,3,3,0.5,0.5,0,0,0.3,4.3,
1,2019-01-01 00:54:49,2019-01-01 01:51:46,1,11.70,1,N,164,89,2,42.5,0.5,0.5,0,0,0.3,43.8,
2,2019-01-01 00:32:34,2019-01-01 00:43:28,5,3.48,1,N,148,170,1,12.5,0.5,0.5,2.76,0,0.3,16.56,
2,2019-01-01 00:49:25,2019-01-01 01:06:31,5,3.01,1,N,164,143,2,14,0.5,0.5,0,0,0.3,15.3,
2,2019-01-01 00:19:50,2019-01-01 00:37:21,1,4.33,1,N,262,113,1,15.5,0.5,0.5,4.2,0,0.3,21,
2,2019-01-01 00:42:13,2019-01-01 00:53:04,1,2.26,1,N,113,261,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 00:57:38,2019-01-01 01:10:58,1,1.88,1,N,261,148,1,10,0.5,0.5,1.5,0,0.3,12.8,
2,2019-01-01 00:29:57,2019-01-01 00:54:54,3,4.60,1,N,148,48,2,18.5,0.5,0.5,0,0,0.3,19.8,
2,2019-01-01 00:13:50,2019-01-01 00:35:03,1,3.24,1,N,236,48,1,15,0.5,0.5,4.89,0,0.3,21.19,
2,2019-01-01 00:36:58,2019-01-01 00:50:23,1,3.00,1,N,48,238,1,12.5,0.5,0.5,4,0,0.3,17.8,
2,2019-01-01 00:51:50,2019-01-01 01:08:56,1,3.74,1,N,238,162,2,14.5,0.5,0.5,0,0,0.3,15.8,
1,2019-01-01 00:20:16,2019-01-01 00:58:31,1,7.20,1,N,144,89,1,29.5,0.5,0.5,6.15,0,0.3,36.95,
2,2019-01-01 00:45:11,2019-01-01 01:11:41,6,5.17,1,N,234,25,1,20.5,0.5,0.5,4.36,0,0.3,26.16,
2,2019-01-01 00:34:19,2019-01-01 00:41:08,1,.83,1,N,114,158,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,2019-01-01 00:43:14,2019-01-01 00:49:13,3,.88,1,N,158,114,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,2019-01-01 00:51:31,2019-01-01 01:31:31,2,11.17,1,N,113,159,1,35,0.5,0.5,7.26,0,0.3,43.56,
2,2019-01-01 00:13:51,2019-01-01 00:41:55,6,3.47,1,N,142,170,1,19,0.5,0.5,5.08,0,0.3,25.38,
2,2019-01-01 00:57:08,2019-01-01 01:04:33,6,.99,1,N,162,170,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,2019-01-01 00:24:20,2019-01-01 00:30:32,1,1.07,1,N,249,113,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,2019-01-01 00:35:57,2019-01-01 00:47:47,1,1.11,1,N,113,234,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,2019-01-01 00:55:41,2019-01-01 01:04:57,1,.71,1,N,107,90,1,7,0.5,0.5,2.08,0,0.3,10.38,
1,2019-01-01 00:19:47,2019-01-01 00:27:06,1,1.20,1,N,236,140,1,7,0.5,0.5,1.65,0,0.3,9.95,
1,2019-01-01 00:28:58,2019-01-01 00:30:53,1,.30,1,N,140,140,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,2019-01-01 00:32:54,2019-01-01 00:37:24,1,1.10,1,N,140,141,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,2019-01-01 00:38:26,2019-01-01 00:43:20,1,1.10,1,N,236,229,2,6,0.5,0.5,0,0,0.3,7.3,
1,2019-01-01 00:45:10,2019-01-01 00:50:40,1,1.90,1,N,229,262,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
1,2019-01-01 00:51:44,2019-01-01 00:52:46,1,.30,1,N,262,262,1,3,0.5,0.5,0.7,0,0.3,5,
1,2019-01-01 00:57:09,2019-01-01 01:08:23,1,1.90,1,N,140,142,1,9.5,0.5,0.5,2.15,0,0.3,12.95,
2,2019-01-01 00:10:22,2019-01-01 00:18:32,3,1.64,1,N,79,233,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,2019-01-01 00:38:31,2019-01-01 00:58:04,2,2.40,1,N,90,233,1,13.5,0.5,0.5,2.96,0,0.3,17.76,
2,2019-01-01 00:13:43,2019-01-01 00:31:19,1,3.73,1,N,48,236,1,15,0.5,0.5,3.26,0,0.3,19.56,
2,2019-01-01 00:32:53,2019-01-01 00:55:13,1,5.08,1,N,236,114,2,18,0.5,0.5,0,0,0.3,19.3,
2,2019-01-01 00:56:03,2019-01-01 01:04:25,1,1.90,1,N,114,68,1,8.5,0.5,0.5,1,0,0.3,10.8,
2,2019-01-01 00:15:12,2019-01-01 00:21:13,1,1.64,1,N,151,41,1,7,0.5,0.5,2.49,0,0.3,10.79,
2,2019-01-01 00:31:52,2019-01-01 00:53:23,1,6.58,1,N,43,186,1,21.5,0.5,0.5,4.56,0,0.3,27.36,
2,2019-01-01 00:58:11,2019-01-01 01:15:35,1,2.08,1,N,90,48,1,12.5,0.5,0.5,2.76,0,0.3,16.56,
2,2019-01-01 00:11:55,2019-01-01 00:40:53,1,1.03,1,N,163,170,2,16.5,0.5,0.5,0,0,0.3,17.8,
2,2019-01-01 00:45:49,2019-01-01 01:08:31,1,5.81,1,N,164,80,1,21,0.5,0.5,6.69,0,0.3,28.99,
2,2019-01-01 00:14:10,2019-01-01 00:18:59,3,.83,1,N,246,68,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,2019-01-01 00:22:09,2019-01-01 00:38:28,3,1.55,1,N,246,48,2,11,0.5,0.5,0,0,0.3,12.3,
2,2019-01-01 00:42:21,2019-01-01 01:08:42,3,2.50,1,N,50,162,1,16.5,0.5,0.5,3.56,0,0.3,21.36,
1,2019-01-01 00:07:34,2019-01-01 00:16:48,1,1.20,1,N,107,170,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,2019-01-01 00:19:22,2019-01-01 00:36:08,1,1.20,1,N,170,100,1,11,0.5,0.5,1.5,0,0.3,13.8,
1,2019-01-01 00:55:45,2019-01-01 01:18:33,4,2.80,1,N,68,4,2,16,0.5,0.5,0,0,0.3,17.3,
2,2019-01-01 00:29:56,2019-01-01 00:34:52,1,1.05,1,N,163,162,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:47:05,2019-01-01 01:03:17,2,1.72,1,N,163,100,1,11.5,0.5,0.5,0,0,0.3,12.8,
2,2019-01-01 00:15:34,2019-01-01 00:29:32,1,1.26,1,N,161,164,2,10,0.5,0.5,0,0,0.3,11.3,
2,2019-01-01 00:34:09,2019-01-01 00:39:05,1,.60,1,N,170,234,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,2019-01-01 00:52:43,2019-01-01 01:07:51,1,3.94,1,N,113,52,1,14.5,0.5,0.5,3.16,0,0.3,18.96,
1,2019-01-01 00:13:04,2019-01-01 00:39:24,1,4.00,1,N,43,113,1,18.5,0.5,0.5,3.95,0,0.3,23.75,
1,2019-01-01 00:40:50,2019-01-01 01:07:02,1,3.40,1,N,113,163,1,18,0.5,0.5,5.75,0,0.3,25.05,
2,2019-01-01 00:09:56,2019-01-01 00:41:30,1,8.06,1,N,79,129,2,27.5,0.5,0.5,0,0,0.3,28.8,
2,2019-01-01 00:58:55,2019-01-01 01:22:01,1,6.37,1,N,179,4,1,22,0.5,0.5,4.66,0,0.3,27.96,
2,2019-01-01 00:15:53,2019-01-01 00:41:05,2,3.56,1,N,236,90,1,18,0.5,0.5,2,0,0.3,21.3,
2,2019-01-01 00:55:18,2019-01-01 01:07:32,2,1.65,1,N,249,148,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,2019-01-01 00:30:28,2019-01-01 00:38:05,1,1.54,1,N,75,74,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,2019-01-01 00:27:19,2019-01-01 00:33:55,1,1.56,1,N,260,82,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,2019-01-01 00:45:43,2019-01-01 00:51:00,2,1.53,1,N,226,7,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,2019-01-01 00:21:22,2019-01-01 00:25:06,1,.70,1,N,237,140,2,5,0.5,0.5,0,0,0.3,6.3,
1,2019-01-01 00:37:29,2019-01-01 00:42:38,1,2.00,1,N,75,140,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,2019-01-01 00:46:39,2019-01-01 00:51:55,1,1.20,1,N,141,263,2,6,0.5,0.5,0,0,0.3,7.3,
1,2019-01-01 00:57:28,2019-01-01 01:15:57,1,3.90,1,N,237,249,1,15.5,0.5,0.5,1,0,0.3,17.8,
2,2019-01-01 00:29:23,2019-01-01 00:45:12,4,3.81,1,N,229,41,1,14,0.5,0.5,3.06,0,0.3,18.36,
2,2019-01-01 00:49:54,2019-01-01 00:55:04,3,.79,1,N,151,41,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:59:19,2019-01-01 01:25:59,2,6.38,1,N,166,7,1,22.5,0.5,0.5,8.87,5.76,0.3,38.43,
2,2019-01-01 00:12:30,2019-01-01 00:18:10,5,.93,1,N,236,237,2,6,0.5,0.5,0,0,0.3,7.3,
2,2019-01-01 00:20:28,2019-01-01 00:34:37,6,3.01,1,N,162,79,1,12,0.5,0.5,2.66,0,0.3,15.96,
2,2019-01-01 00:35:57,2019-01-01 01:06:29,5,6.59,1,N,79,74,2,23.5,0.5,0.5,0,0,0.3,24.8,
1,2019-01-01 00:08:32,2019-01-01 00:31:39,2,2.80,1,N,114,68,2,15.5,0.5,0.5,0,0,0.3,16.8,
1,2019-01-01 00:37:25,2019-01-01 00:52:31,2,1.50,1,N,186,163,1,10.5,0.5,0.5,2,0,0.3,13.8,
1,2019-01-01 00:54:15,2019-01-01 01:16:41,4,3.90,1,N,163,144,1,16.5,0.5,0.5,2,0,0.3,19.8,
2,2019-01-01 00:20:55,2019-01-01 01:03:12,3,11.31,1,N,166,181,2,38.5,0.5,0.5,0,0,0.3,39.8,
2,2019-01-01 00:25:06,2019-01-01 00:46:31,1,3.45,1,N,158,48,2,16,0.5,0.5,0,0,0.3,17.3,
2,2019-01-01 00:47:52,2019-01-01 00:55:01,1,.57,1,N,48,48,1,6,0.5,0.5,5,0,0.3,12.3,
1,2019-01-01 00:14:15,2019-01-01 00:33:08,4,2.30,1,N,237,107,2,13,0.5,0.5,0,0,0.3,14.3,
1,2019-01-01 00:55:42,2019-01-01 01:06:27,2,1.90,1,N,236,143,1,9.5,0.5,0.5,2.15,0,0.3,12.95,
2,2019-01-01 00:31:29,2019-01-01 00:33:23,2,.46,1,N,144,231,1,3.5,0.5,0.5,1,0,0.3,5.8,
2,2019-01-01 00:35:46,2019-01-01 01:01:31,2,5.52,1,N,231,263,1,21,0.5,0.5,4.46,0,0.3,26.76,
1,2019-01-01 00:20:14,2019-01-01 00:23:48,1,.90,1,N,137,79,1,5,0.5,0.5,1,0,0.3,7.3,
1,2019-01-01 00:36:52,2019-01-01 00:42:50,1,.70,1,N,137,107,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
1,2019-01-01 00:48:41,2019-01-01 00:58:30,2,1.30,1,N,107,114,1,7.5,0.5,0.5,2.2,0,0.3,11,
1,2019-01-01 00:12:19,2019-01-01 00:16:59,1,1.10,1,N,239,151,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,2019-01-01 00:20:49,2019-01-01 00:34:14,1,3.00,1,N,238,229,1,12,0.5,0.5,2.4,0,0.3,15.7,
1,2019-01-01 00:37:02,2019-01-01 00:38:18,1,.20,1,N,229,233,2,3,0.5,0.5,0,0,0.3,4.3,
1,2019-01-01 00:46:55,2019-01-01 01:05:55,1,2.60,1,N,229,186,2,13,0.5,0.5,0,0,0.3,14.3,
2,2019-01-01 00:31:51,2019-01-01 00:48:22,1,2.14,1,N,164,4,1,11.5,0.5,0.5,3.84,0,0.3,16.64,
2,2019-01-01 00:53:40,2019-01-01 00:57:12,1,.67,1,N,107,137,1,4.5,0.5,0.5,3,0,0.3,8.8,
1,2019-01-01 00:23:33,2019-01-01 00:40:22,4,2.40,1,N,170,144,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,2019-01-01 00:42:28,2019-01-01 00:52:37,4,1.20,1,N,144,249,1,8,0.5,0.5,1.86,0,0.3,11.16,
1,2019-01-01 00:55:05,2019-01-01 01:12:45,2,3.50,1,N,125,25,1,15,0.5,0.5,3.26,0,0.3,19.56,
2,2019-01-01 00:17:34,2019-01-01 00:22:37,1,1.33,1,N,239,142,1,6,0.5,0.5,3.65,0,0.3,10.95,
2,2019-01-01 00:26:02,2019-01-01 00:27:32,1,.68,1,N,143,143,1,4,0.5,0.5,1.59,0,0.3,6.89,
2,2019-01-01 00:30:41,2019-01-01 00:33:38,1,.90,1,N,239,50,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,2019-01-01 00:35:12,2019-01-01 00:45:23,2,2.12,1,N,143,151,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,2019-01-01 00:51:50,2019-01-01 00:59:12,1,1.74,1,N,238,143,2,8,0.5,0.5,0,0,0.3,9.3,
1,2019-01-01 00:13:25,2019-01-01 00:25:36,1,1.90,1,N,148,170,1,10,0.5,0.5,0,0,0.3,11.3,
2,2019-01-01 00:29:32,2019-01-01 00:43:46,1,3.51,1,N,170,232,1,13.5,0.5,0.5,2,0,0.3,16.8,
2,2019-01-01 00:48:05,2019-01-01 01:06:18,1,4.07,1,N,148,37,1,16,0.5,0.5,4.32,0,0.3,21.62,
1,2019-01-01 00:02:08,2019-01-01 00:09:19,3,1.00,1,N,37,36,2,6.5,0,0.5,0,0,0.3,7.3,
1,2019-01-01 00:18:45,2019-01-01 00:38:04,1,4.40,1,N,37,107,1,17,0,0.5,3.55,0,0.3,21.35,
1,2019-01-01 00:46:11,2019-01-01 00:52:21,1,1.30,1,N,107,233,1,6.5,0,0.5,1.8,0,0.3,9.1,
2,2019-01-01 00:07:12,2019-01-01 00:14:19,1,1.62,1,N,114,232,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,2019-01-01 00:21:18,2019-01-01 00:29:58,1,4.26,1,N,87,170,1,13.5,0.5,0.5,2.5,0,0.3,17.3,
2,2019-01-01 00:39:06,2019-01-01 00:52:53,1,1.14,1,N,234,170,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 00:34:27,2019-01-01 00:50:36,2,1.88,1,N,232,234,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
2,2019-01-01 00:51:55,2019-01-01 01:08:23,1,2.28,1,N,234,48,1,12,0.5,0.5,2,0,0.3,15.3,
2,2019-01-01 00:10:19,2019-01-01 00:13:18,2,.96,1,N,141,141,2,5,0.5,0.5,0,0,0.3,6.3,
2,2019-01-01 00:17:39,2019-01-01 00:20:53,2,.85,1,N,229,141,2,5,0.5,0.5,0,0,0.3,6.3,
