VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone,trip_duration_minutes,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_dayofweek,pickup_is_weekend,avg_speed_mph,cost_per_mile,tip_percentage,time_of_day,is_inter_borough,revenue_per_minute
2,2019-01-01 00:35:11,2019-01-01 00:48:18,1,1.37,1,N,234,170,1,9.5,0.5,0.5,3.24,0.0,0.3,14.04,,Manhattan,Union Sq,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,13.12,2019,1,1,0,1,0,6.27,10.25,34.11,Night,0,1.07
2,2019-01-01 00:57:02,2019-01-01 01:20:54,1,3.77,1,N,164,87,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,,Manhattan,Midtown South,Yellow Zone,Manhattan,Financial District North,Yellow Zone,23.87,2019,1,1,0,1,0,9.48,5.82,21.53,Night,0,0.92
2,2019-01-01 00:37:09,2019-01-01 00:51:13,2,2.05,1,N,234,4,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,Manhattan,Union Sq,Yellow Zone,Manhattan,Alphabet City,Yellow Zone,14.07,2019,1,1,0,1,0,8.74,6.91,22.48,Night,0,1.01
2,2019-01-01 00:10:24,2019-01-01 00:26:40,1,2.77,1,N,263,170,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,16.27,2019,1,1,0,1,0,10.22,4.98,0.0,Night,0,0.85
2,2019-01-01 00:37:30,2019-01-01 00:52:13,1,2.6,1,N,233,113,1,11.5,0.5,0.5,0.07,0.0,0.3,12.87,,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone,14.72,2019,1,1,0,1,0,10.6,4.95,0.61,Night,0,0.87
2,2019-01-01 00:54:06,2019-01-01 00:55:15,1,0.33,1,N,234,90,1,3.0,0.5,0.5,0.86,0.0,0.3,5.16,,Manhattan,Union Sq,Yellow Zone,Manhattan,Flatiron,Yellow Zone,1.15,2019,1,1,0,1,0,17.22,15.64,28.67,Night,0,4.49
2,2019-01-01 00:57:03,2019-01-01 01:16:12,1,2.06,1,N,234,148,1,13.0,0.5,0.5,5.0,0.0,0.3,19.3,,Manhattan,Union Sq,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,19.15,2019,1,1,0,1,0,6.45,9.37,38.46,Night,0,1.01
2,2019-01-01 00:23:08,2019-01-01 00:57:17,1,4.47,1,N,211,142,1,22.5,0.5,0.5,3.0,0.0,0.3,26.8,,Manhattan,SoHo,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,34.15,2019,1,1,0,1,0,7.85,6.0,13.33,Night,0,0.78
2,2019-01-01 00:17:09,2019-01-01 00:32:12,1,3.66,1,N,48,236,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,Manhattan,Clinton East,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,15.05,2019,1,1,0,1,0,14.59,4.18,0.0,Night,0,1.02
2,2019-01-01 00:46:56,2019-01-01 01:00:31,1,1.93,1,N,142,246,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,13.58,2019,1,1,0,1,0,8.53,5.85,0.0,Night,0,0.83
1,2019-01-01 00:45:31,2019-01-01 00:54:36,1,1.0,1,N,261,261,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,Manhattan,World Trade Center,Yellow Zone,Manhattan,World Trade Center,Yellow Zone,9.08,2019,1,1,0,1,0,6.61,8.8,0.0,Night,0,0.97
1,2019-01-01 00:57:32,2019-01-01 01:04:17,4,1.3,1,N,261,144,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,Manhattan,World Trade Center,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone,6.75,2019,1,1,0,1,0,11.56,7.65,23.57,Night,0,1.47
1,2019-01-01 00:12:16,2019-01-01 00:38:13,1,15.5,1,N,75,130,1,42.5,0.5,0.5,0.0,5.76,0.3,49.56,,Manhattan,East Harlem South,Boro Zone,Queens,Jamaica,Boro Zone,25.95,2019,1,1,0,1,0,35.84,3.2,0.0,Night,1,1.91
2,2019-01-01 00:08:35,2019-01-01 00:20:56,2,2.87,1,N,239,246,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,12.35,2019,1,1,0,1,0,13.94,5.56,22.17,Night,0,1.29
2,2019-01-01 00:39:25,2019-01-01 00:56:34,2,1.43,1,N,90,137,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,Manhattan,Flatiron,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,17.15,2019,1,1,0,1,0,5.0,10.74,22.26,Night,0,0.9
2,2019-01-01 00:57:41,2019-01-01 01:08:02,2,1.03,1,N,137,186,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,,Manhattan,Kips Bay,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,10.35,2019,1,1,0,1,0,5.97,10.0,12.5,Night,0,1.0
2,2019-01-01 00:10:17,2019-01-01 00:24:37,5,1.78,1,N,90,90,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,Manhattan,Flatiron,Yellow Zone,Manhattan,Flatiron,Yellow Zone,14.33,2019,1,1,0,1,0,7.45,7.96,22.48,Night,0,0.99
2,2019-01-01 00:25:31,2019-01-01 00:37:38,5,1.96,1,N,90,229,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,Manhattan,Flatiron,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,12.12,2019,1,1,0,1,0,9.7,6.61,22.74,Night,0,1.07
2,2019-01-01 00:43:43,2019-01-01 00:50:22,5,1.33,1,N,170,79,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,Manhattan,Murray Hill,Yellow Zone,Manhattan,East Village,Yellow Zone,6.65,2019,1,1,0,1,0,12.0,7.04,24.0,Night,0,1.41
1,2019-01-01 00:36:35,2019-01-01 00:39:21,1,0.5,1,N,234,113,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,Manhattan,Union Sq,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone,2.77,2019,1,1,0,1,0,10.83,10.6,0.0,Night,0,1.91
1,2019-01-01 00:42:34,2019-01-01 01:11:32,1,3.2,1,N,249,161,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,Manhattan,West Village,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,28.97,2019,1,1,0,1,0,6.63,6.34,0.0,Night,0,0.7
1,2019-01-01 00:36:42,2019-01-01 01:03:43,1,5.5,1,N,179,256,1,22.0,0.5,0.5,30.0,0.0,0.3,53.3,,Queens,Old Astoria,Boro Zone,Brooklyn,Williamsburg (South Side),Boro Zone,27.02,2019,1,1,0,1,0,12.21,9.69,100.0,Night,1,1.97
2,2019-01-01 00:32:58,2019-01-01 00:42:17,4,1.77,1,N,237,233,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,9.32,2019,1,1,0,1,0,11.39,6.64,23.06,Night,0,1.26
2,2019-01-01 00:51:55,2019-01-01 01:13:23,5,1.27,1,N,161,230,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Times Sq/Theatre District,Yellow Zone,21.47,2019,1,1,0,1,0,3.55,14.57,27.41,Night,0,0.86
2,2019-01-01 00:34:25,2019-01-01 00:54:26,3,8.41,1,N,132,63,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,,Queens,JFK Airport,Airports,Brooklyn,Cypress Hills,Boro Zone,20.02,2019,1,1,0,1,0,25.2,3.19,0.0,Night,1,1.34
1,2019-01-01 00:21:36,2019-01-01 00:31:36,1,2.9,1,N,163,238,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,,Manhattan,Midtown North,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,10.0,2019,1,1,0,1,0,17.4,5.09,22.27,Night,0,1.48
1,2019-01-01 00:33:49,2019-01-01 00:39:38,2,1.0,1,N,238,239,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,5.82,2019,1,1,0,1,0,10.31,9.35,23.85,Night,0,1.61
1,2019-01-01 00:32:54,2019-01-01 00:55:44,1,5.7,1,N,7,107,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,,Queens,Astoria,Boro Zone,Manhattan,Gramercy,Yellow Zone,22.83,2019,1,1,0,1,0,14.98,3.82,0.0,Night,1,0.95
2,2019-01-01 00:28:39,2019-01-01 00:37:39,2,1.41,1,N,114,107,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Gramercy,Yellow Zone,9.0,2019,1,1,0,1,0,9.4,7.91,23.25,Night,0,1.24
2,2019-01-01 00:41:41,2019-01-01 00:50:30,2,1.38,1,N,107,125,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,Manhattan,Gramercy,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone,8.82,2019,1,1,0,1,0,9.39,8.09,23.25,Night,0,1.27
2,2019-01-01 00:52:47,2019-01-01 01:26:28,1,6.32,1,N,249,75,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,,Manhattan,West Village,Yellow Zone,Manhattan,East Harlem South,Boro Zone,33.68,2019,1,1,0,1,0,11.26,5.09,21.02,Night,0,0.95
1,2019-01-01 00:27:24,2019-01-01 00:37:51,3,2.4,1,N,148,233,1,10.0,0.5,0.5,0.06,0.0,0.3,11.36,,Manhattan,Lower East Side,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,10.45,2019,1,1,0,1,0,13.78,4.73,0.6,Night,0,1.09
1,2019-01-01 00:53:34,2019-01-01 01:02:24,3,2.3,1,N,229,263,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,8.83,2019,1,1,0,1,0,15.63,4.48,0.0,Night,0,1.17
2,2019-01-01 00:05:19,2019-01-01 00:07:31,1,0.52,1,N,170,233,1,4.0,0.5,0.5,1.32,0.0,0.3,6.62,,Manhattan,Murray Hill,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,2.2,2019,1,1,0,1,0,14.18,12.73,33.0,Night,0,3.01
2,2019-01-01 00:20:14,2019-01-01 00:27:38,1,1.94,1,N,161,137,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,7.4,2019,1,1,0,1,0,15.73,5.99,29.0,Night,0,1.57
2,2019-01-01 00:37:13,2019-01-01 00:50:34,1,1.96,1,N,79,158,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,Manhattan,East Village,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone,13.35,2019,1,1,0,1,0,8.81,6.92,22.6,Night,0,1.02
2,2019-01-01 00:52:14,2019-01-01 01:00:54,1,1.65,1,N,158,90,1,8.0,0.5,0.5,11.11,0.0,0.3,20.41,,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Flatiron,Yellow Zone,8.67,2019,1,1,0,1,0,11.42,12.37,100.0,Night,0,2.35
1,2019-01-01 00:56:12,2019-01-01 01:15:22,2,2.9,1,N,100,142,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,,Manhattan,Garment District,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,19.17,2019,1,1,0,1,0,9.08,6.33,21.79,Night,0,0.96
1,2019-01-01 00:14:41,2019-01-01 00:35:07,1,2.0,1,N,249,170,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75,,Manhattan,West Village,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,20.43,2019,1,1,0,1,0,5.87,8.88,21.85,Night,0,0.87
1,2019-01-01 00:46:46,2019-01-01 00:52:52,1,0.6,1,N,90,68,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,Manhattan,Flatiron,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,6.1,2019,1,1,0,1,0,5.9,13.6,24.73,Night,0,1.34
1,2019-01-01 00:55:01,2019-01-01 01:06:29,1,1.4,1,N,68,234,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,Manhattan,East Chelsea,Yellow Zone,Manhattan,Union Sq,Yellow Zone,11.47,2019,1,1,0,1,0,7.32,7.0,0.0,Night,0,0.85
2,2019-01-01 00:17:45,2019-01-01 00:19:21,2,0.34,1,N,162,162,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,1.6,2019,1,1,0,1,0,12.75,14.12,0.0,Night,0,3.0
2,2019-01-01 00:32:34,2019-01-01 00:38:36,2,1.75,1,N,237,236,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,6.03,2019,1,1,0,1,0,17.41,4.74,0.0,Night,0,1.38
2,2019-01-01 00:40:22,2019-01-01 00:46:57,2,1.12,1,N,236,262,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,6.58,2019,1,1,0,1,0,10.21,8.36,24.0,Night,0,1.42
2,2019-01-01 00:31:53,2019-01-01 00:42:47,1,1.75,1,N,249,79,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,Manhattan,West Village,Yellow Zone,Manhattan,East Village,Yellow Zone,10.9,2019,1,1,0,1,0,9.63,5.6,0.0,Night,0,0.9
2,2019-01-01 00:43:35,2019-01-01 00:59:38,1,3.0,1,N,79,13,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,Manhattan,East Village,Yellow Zone,Manhattan,Battery Park City,Yellow Zone,16.05,2019,1,1,0,1,0,11.21,4.77,0.0,Night,0,0.89
1,2019-01-01 00:47:37,2019-01-01 01:14:03,3,3.3,1,N,169,168,1,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,Bronx,Mount Hope,Boro Zone,Bronx,Mott Haven/Port Morris,Boro Zone,26.43,2019,1,1,0,1,0,7.49,5.85,0.0,Night,0,0.73
2,2019-01-01 00:24:47,2019-01-01 00:28:21,1,0.49,1,N,265,141,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,Outside of NYC,,Manhattan,Lenox Hill West,Yellow Zone,3.57,2019,1,1,0,1,0,8.24,11.84,0.0,Night,1,1.62
2,2019-01-01 00:30:29,2019-01-01 00:46:20,1,4.79,1,N,141,152,1,16.0,0.5,0.5,4.33,0.0,0.3,21.63,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Manhattanville,Boro Zone,15.85,2019,1,1,0,1,0,18.13,4.52,27.06,Night,0,1.36
2,2019-01-01 00:48:49,2019-01-01 01:06:10,1,5.65,1,N,152,50,1,19.5,0.5,0.5,4.16,0.0,0.3,24.96,,Manhattan,Manhattanville,Boro Zone,Manhattan,Clinton West,Yellow Zone,17.35,2019,1,1,0,1,0,19.54,4.42,21.33,Night,0,1.44
1,2019-01-01 00:07:00,2019-01-01 00:10:58,2,0.8,1,N,45,87,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,,Manhattan,Chinatown,Yellow Zone,Manhattan,Financial District North,Yellow Zone,3.97,2019,1,1,0,1,0,12.09,9.44,25.0,Night,0,1.9
1,2019-01-01 00:18:25,2019-01-01 00:46:30,1,13.7,1,N,45,73,2,39.5,0.5,0.5,0.0,0.0,0.3,40.8,,Manhattan,Chinatown,Yellow Zone,Queens,East Flushing,Boro Zone,28.08,2019,1,1,0,1,0,29.27,2.98,0.0,Night,1,1.45
2,2019-01-01 01:16:30,2019-01-01 01:25:29,2,1.59,1,N,164,68,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,Manhattan,Midtown South,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,8.98,2019,1,1,1,1,0,10.62,5.85,0.0,Night,0,1.04
2,2019-01-01 01:25:48,2019-01-01 01:38:06,2,2.31,1,N,68,233,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,Manhattan,East Chelsea,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,12.3,2019,1,1,1,1,0,11.27,5.11,0.0,Night,0,0.96
2,2019-01-01 01:43:19,2019-01-01 01:53:49,2,1.86,1,N,137,230,1,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Manhattan,Kips Bay,Yellow Zone,Manhattan,Times Sq/Theatre District,Yellow Zone,10.5,2019,1,1,1,1,0,10.63,5.54,0.0,Night,0,0.98
2,2019-01-01 01:56:04,2019-01-01 02:10:20,2,1.17,1,N,230,233,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12,,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,14.27,2019,1,1,1,1,0,4.92,12.07,28.2,Night,0,0.99
2,2019-01-01 00:24:34,2019-01-01 00:54:51,4,4.94,1,N,107,74,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,,Manhattan,Gramercy,Yellow Zone,Manhattan,East Harlem North,Boro Zone,30.28,2019,1,1,0,1,0,9.79,5.54,21.21,Night,0,0.9
2,2019-01-01 00:37:00,2019-01-01 00:45:19,1,1.29,1,N,68,162,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,Manhattan,East Chelsea,Yellow Zone,Manhattan,Midtown East,Yellow Zone,8.32,2019,1,1,0,1,0,9.3,8.19,23.47,Night,0,1.27
2,2019-01-01 00:11:24,2019-01-01 00:16:29,6,1.37,1,N,236,151,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,5.08,2019,1,1,0,1,0,16.18,7.12,30.0,Night,0,1.92
2,2019-01-01 00:19:09,2019-01-01 00:28:39,6,2.08,1,N,151,142,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,9.5,2019,1,1,0,1,0,13.14,5.19,0.0,Night,0,1.14
2,2019-01-01 00:32:30,2019-01-01 00:45:12,6,2.6,1,N,142,236,1,11.5,0.5,0.5,1.92,0.0,0.3,14.72,,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,12.7,2019,1,1,0,1,0,12.28,5.66,16.7,Night,0,1.16
2,2019-01-01 00:51:03,2019-01-01 00:59:40,1,1.64,1,N,113,186,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,8.62,2019,1,1,0,1,0,11.42,6.8,23.25,Night,0,1.29
1,2019-01-01 00:07:41,2019-01-01 00:24:13,1,5.6,1,N,249,24,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,,Manhattan,West Village,Yellow Zone,Manhattan,Bloomingdale,Yellow Zone,16.53,2019,1,1,0,1,0,20.33,4.13,21.39,Night,0,1.4
1,2019-01-01 00:26:03,2019-01-01 00:51:26,1,8.3,1,N,166,4,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,,Manhattan,Morningside Heights,Boro Zone,Manhattan,Alphabet City,Yellow Zone,25.38,2019,1,1,0,1,0,19.62,3.35,0.0,Night,0,1.1
1,2019-01-01 00:53:06,2019-01-01 01:00:45,1,1.2,1,N,4,114,1,7.0,0.5,0.5,3.0,0.0,0.3,11.3,,Manhattan,Alphabet City,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone,7.65,2019,1,1,0,1,0,9.41,9.42,42.86,Night,0,1.48
1,2019-01-01 00:06:03,2019-01-01 00:23:04,2,2.3,1,N,48,229,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,Manhattan,Clinton East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,17.02,2019,1,1,0,1,0,8.11,6.0,0.0,Night,0,0.81
1,2019-01-01 00:41:59,2019-01-01 00:59:00,3,0.8,1,N,161,164,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Midtown South,Yellow Zone,17.02,2019,1,1,0,1,0,2.82,15.38,0.0,Night,0,0.72
2,2019-01-01 00:16:33,2019-01-01 00:32:31,1,3.75,1,N,79,262,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,Manhattan,East Village,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,15.97,2019,1,1,0,1,0,14.09,4.08,0.0,Night,0,0.96
2,2019-01-01 00:36:26,2019-01-01 00:42:10,1,0.9,1,N,262,237,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,Manhattan,Yorkville East,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,5.73,2019,1,1,0,1,0,9.42,9.07,24.73,Night,0,1.42
2,2019-01-01 00:44:31,2019-01-01 00:55:36,1,2.18,1,N,237,170,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,11.08,2019,1,1,0,1,0,11.81,6.22,22.6,Night,0,1.22
1,2019-01-01 00:12:49,2019-01-01 00:15:56,2,1.0,1,N,229,141,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,3.12,2019,1,1,0,1,0,19.23,6.3,0.0,Night,0,2.02
1,2019-01-01 00:39:03,2019-01-01 00:56:09,3,1.9,1,N,162,234,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,Manhattan,Midtown East,Yellow Zone,Manhattan,Union Sq,Yellow Zone,17.1,2019,1,1,0,1,0,6.67,6.74,0.0,Night,0,0.75
1,2019-01-01 00:05:06,2019-01-01 00:11:25,1,1.5,1,N,137,229,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Manhattan,Kips Bay,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,6.32,2019,1,1,0,1,0,14.24,5.53,0.0,Night,0,1.31
1,2019-01-01 00:20:47,2019-01-01 00:44:09,1,9.6,1,N,170,197,2,28.5,0.5,0.5,0.0,5.76,0.3,35.56,,Manhattan,Murray Hill,Yellow Zone,Queens,Richmond Hill,Boro Zone,23.37,2019,1,1,0,1,0,24.65,3.7,0.0,Night,1,1.52
2,2019-01-01 00:08:37,2019-01-01 00:23:47,2,3.57,1,N,107,262,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,,Manhattan,Gramercy,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,15.17,2019,1,1,0,1,0,14.12,4.97,21.93,Night,0,1.17
2,2019-01-01 00:33:35,2019-01-01 00:52:55,2,2.4,1,N,141,48,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Clinton East,Yellow Zone,19.33,2019,1,1,0,1,0,7.45,7.4,21.93,Night,0,0.92
2,2019-01-01 00:54:05,2019-01-01 01:12:20,3,3.13,1,N,48,162,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,,Manhattan,Clinton East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,18.25,2019,1,1,0,1,0,10.29,5.87,21.86,Night,0,1.01
2,2019-01-01 00:28:50,2019-01-01 00:36:51,2,2.4,1,N,229,262,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,8.02,2019,1,1,0,1,0,17.96,4.29,0.0,Night,0,1.28
2,2019-01-01 00:42:28,2019-01-01 00:51:34,2,3.24,1,N,263,159,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,Manhattan,Yorkville West,Yellow Zone,Bronx,Melrose South,Boro Zone,9.1,2019,1,1,0,1,0,21.36,3.95,0.0,Night,1,1.41
2,2019-01-01 00:20:09,2019-01-01 00:39:34,1,3.0,1,N,161,79,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,Manhattan,Midtown Center,Yellow Zone,Manhattan,East Village,Yellow Zone,19.42,2019,1,1,0,1,0,9.27,5.1,0.0,Night,0,0.79
2,2019-01-01 00:42:12,2019-01-01 00:56:55,1,2.59,1,N,79,162,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,Manhattan,East Village,Yellow Zone,Manhattan,Midtown East,Yellow Zone,14.72,2019,1,1,0,1,0,10.56,5.93,22.26,Night,0,1.04
2,2019-01-01 00:35:41,2019-01-01 01:07:32,1,4.59,1,N,234,263,1,21.5,0.5,0.5,5.7,0.0,0.3,28.5,,Manhattan,Union Sq,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,31.85,2019,1,1,0,1,0,8.65,6.21,26.51,Night,0,0.89
1,2019-01-01 00:01:16,2019-01-01 00:09:52,1,1.5,1,N,89,85,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,Brooklyn,Flatbush/Ditmas Park,Boro Zone,Brooklyn,Erasmus,Boro Zone,8.6,2019,1,1,0,1,0,10.47,6.2,0.0,Night,0,1.08
1,2019-01-01 00:32:11,2019-01-01 00:58:55,1,12.8,1,N,13,119,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3,,Manhattan,Battery Park City,Yellow Zone,Bronx,Highbridge,Boro Zone,26.73,2019,1,1,0,1,0,28.73,2.91,0.0,Night,1,1.4
1,2019-01-01 00:34:07,2019-01-01 00:47:46,2,2.6,1,N,161,263,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,13.65,2019,1,1,0,1,0,11.43,5.9,22.17,Night,0,1.12
1,2019-01-01 00:51:53,2019-01-01 01:05:33,1,3.2,1,N,263,107,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Gramercy,Yellow Zone,13.67,2019,1,1,0,1,0,14.05,4.98,22.08,Night,0,1.17
2,2019-01-01 00:19:28,2019-01-01 00:25:32,1,0.78,1,N,249,114,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,Manhattan,West Village,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone,6.07,2019,1,1,0,1,0,7.71,8.72,0.0,Night,0,1.12
2,2019-01-01 00:26:51,2019-01-01 00:57:29,1,6.16,1,N,114,75,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,East Harlem South,Boro Zone,30.63,2019,1,1,0,1,0,12.07,3.94,0.0,Night,0,0.79
1,2019-01-01 00:22:49,2019-01-01 00:56:53,2,12.1,1,N,138,50,1,37.0,0.5,0.5,4.98,11.52,0.3,54.8,,Queens,LaGuardia Airport,Airports,Manhattan,Clinton West,Yellow Zone,34.07,2019,1,1,0,1,0,21.31,4.53,13.46,Night,1,1.61
